index,originId,destId,count,delaycount
2160,11618,11624,508,78
2161,11618,11697,5263,1409
2162,11618,11986,898,126
2163,11618,11995,524,97
2164,11618,11996,971,176
2165,11618,12094,74,9
2166,11618,12124,210,22
2167,11618,12173,136,47
2168,11618,12264,1358,383
2169,11618,12266,3763,926
2170,11618,12323,128,28
2171,11618,12339,2283,390
2172,11618,12397,83,9
2173,11618,12441,227,76
2174,11618,12451,1305,226
2175,11618,12889,3162,784
2176,11618,12892,5556,1398
2177,11618,13198,572,149
2178,11618,13204,6563,1631
2179,11618,13230,166,19
2180,11618,13244,477,116
2181,11618,13296,38,3
2182,11618,13303,4202,1122
2183,11618,13342,846,145
2184,11618,13485,356,109
2185,11618,13487,2282,540
2186,11618,13495,1455,309
2187,11618,13502,90,19
2188,11618,13577,1245,214
2189,11618,13796,144,57
2191,11618,13930,6104,1601
2192,11618,13931,942,191
2193,11618,14027,3452,861
2194,11618,14057,837,194
2195,11618,14100,267,44
2196,11618,14107,2709,642
2197,11618,14122,2476,431
2198,11618,14307,130,18
2199,11618,14321,993,207
2200,11618,14492,2642,622
2201,11618,14524,87,12
2202,11618,14576,534,155
2203,11618,14635,1998,505
2204,11618,14679,1629,412
2205,11618,14683,840,144
2206,11618,14685,937,187
2207,11618,14730,1017,160
2208,11618,14747,2025,489
2209,11618,14771,4012,1232
2210,11618,14843,2252,636
2211,11618,14869,1215,284
2212,11618,14893,284,85
2213,11618,14908,1096,166
2214,11618,14986,939,228
2215,11618,15016,1051,221
2216,11618,15024,249,30
2217,11618,15096,590,101
2218,11618,15304,2960,726
2219,11618,15412,154,25
2220,11618,15624,97,17
2221,11624,10397,1480,286
2222,11624,10431,107,32
2224,11624,10721,195,71
2225,11624,11057,1437,493
2226,11624,11193,104,24
2227,11624,11278,545,123
2228,11624,11298,541,247
2229,11624,11618,508,123
2230,11624,12264,90,13
2231,11624,12266,94,21
2232,11624,12339,85,17
2233,11624,12953,355,73
2234,11624,13303,1251,292
2235,11624,13930,378,105
2236,11624,14100,429,155
2237,11624,14112,169,46
2238,11624,14122,92,26
2239,11624,14761,85,32
2240,11630,10299,790,68
2241,11630,11292,90,19
2242,11630,13487,94,25
2243,11630,13930,147,44
2244,11630,14747,2331,469
2245,11637,10466,333,46
2246,11637,10693,110,29
2247,11637,11292,1470,300
2248,11637,11298,936,179
2249,11637,12889,123,13
2250,11637,13204,31,7
2251,11637,13487,1711,255
2252,11637,13930,1734,323
2253,11637,14107,143,18
2254,11637,14112,47,10
2255,11637,14761,77,20
2256,11638,10397,204,72
2257,11638,11292,1442,238
2258,11638,11298,1435,369
2259,11638,12889,1770,368
2260,11638,12892,776,103
2262,11638,13930,165,67
2263,11638,14057,531,64
2264,11638,14107,1493,291
2265,11638,14679,1010,168
2266,11638,14747,863,128
2267,11638,14771,1044,228
2268,11638,14869,1052,141
2269,11641,10397,871,144
2270,11641,11057,577,83
2271,11641,11298,64,7
2272,11648,10466,73,14
2273,11648,11292,1063,151
2274,11648,11298,289,92
2275,11648,12266,26,11
2276,11648,12889,105,41
2277,11648,12892,161,30
2278,11648,13487,429,73
2279,11648,13796,18,3
2280,11648,13930,313,74
2281,11648,14679,39,11
2282,11648,14771,169,40
2283,11648,14869,1149,102
2284,11695,11298,462,94
2285,11695,12892,12,3
2286,11695,14107,1376,174
2287,11697,10135,81,14
2288,11697,10158,588,184
2289,11697,10257,398,145
2290,11697,10397,7702,2183
2291,11697,10408,41,19
2292,11697,10423,980,272
2293,11697,10431,638,193
2294,11697,10529,797,237
2295,11697,10581,20,9
2296,11697,10599,73,14
2297,11697,10676,16,8
2298,11697,10693,2021,574
2299,11697,10721,3161,994
2300,11697,10732,348,68
2301,11697,10792,512,130
2302,11697,10821,3884,1132
2303,11697,10874,62,20
2304,11697,10994,636,187
2305,11697,11003,78,16
2306,11697,11042,1051,302
2307,11697,11057,3607,986
2308,11697,11066,1083,334
2309,11697,11193,813,191
2310,11697,11259,779,218
2311,11697,11278,2414,637
2312,11697,11292,1569,321
2313,11697,11298,3058,936
2314,11697,11423,95,21
2315,11697,11433,2470,552
2316,11697,11618,5261,1505
2317,11697,11721,16,3
2318,11697,11775,33,10
2319,11697,11986,65,17
2320,11697,11996,93,24
2321,11697,12094,28,7
2322,11697,12191,988,254
2323,11697,12197,979,274
2324,11697,12264,799,103
2325,11697,12266,2619,705
2326,11697,12339,1152,357
2327,11697,12391,303,103
2328,11697,12451,559,149
2329,11697,12478,3909,1203
2330,11697,12544,191,61
2331,11697,12889,885,275
2332,11697,12892,1941,406
2333,11697,12917,73,15
2334,11697,12945,123,29
2335,11697,12953,4645,1366
2336,11697,13198,580,190
2337,11697,13204,1287,428
2338,11697,13230,50,16
2339,11697,13232,1198,335
2340,11697,13244,140,30
2341,11697,13342,109,44
2342,11697,13487,707,119
2343,11697,13495,1471,480
2344,11697,13577,570,168
2345,11697,13871,13,9
2346,11697,13930,3011,853
2347,11697,13931,409,143
2348,11697,13933,323,77
2349,11697,14025,136,32
2350,11697,14057,101,20
2351,11697,14100,2540,759
2352,11697,14107,388,144
2353,11697,14108,10,5
2354,11697,14122,1165,412
2355,11697,14193,429,102
2356,11697,14307,498,162
2357,11697,14492,1422,465
2358,11697,14524,922,298
2359,11697,14576,126,30
2360,11697,14679,486,154
2361,11697,14683,356,155
2362,11697,14685,16,3
2363,11697,14730,450,128
2364,11697,14747,905,273
2365,11697,14771,1501,379
2366,11697,14843,2409,750
2367,11697,14869,589,115
2368,11697,15016,892,223
2369,11697,15024,518,113
2370,11697,15027,282,93
2371,11697,15070,14,2
2372,11697,15096,118,21
2373,11697,15249,298,41
2374,11697,15304,1196,351
2375,11697,15356,93,22
2376,11697,15380,66,16
2377,11697,15412,378,119
2378,11697,15919,81,19
2379,11721,10466,106,18
2380,11721,10693,142,26
2381,11721,11697,16,6
2382,11721,12451,74,13
2383,11721,12889,105,20
2384,11721,13930,828,199
2385,11721,14082,276,51
2386,11721,14112,235,43
2387,11721,14761,258,38
2388,11721,14986,158,22
2389,11721,15624,14,5
2390,11725,13211,174,59
2391,11725,13930,453,91
2392,11775,10397,369,57
2393,11775,10423,49,12
2394,11775,10466,314,59
2395,11775,10693,119,24
2396,11775,11292,1712,239
2397,11775,11298,904,247
2398,11775,11697,33,17
2399,11775,12889,178,37
2400,11775,12892,22,13
2401,11775,13487,1547,307
2402,11775,13930,1179,174
2403,11775,14082,46,13
2404,11775,14107,369,92
2405,11775,14112,97,25
2406,11775,14761,94,14
2408,11778,11298,1184,248
2409,11823,10397,1019,226
2410,11823,10466,66,22
2411,11823,11057,167,33
2412,11823,11298,906,181
2413,11823,11433,195,49
2414,11823,12889,95,24
2415,11823,13487,366,69
2416,11823,13577,33,10
2417,11823,13930,1234,304
2418,11823,14082,209,61
2419,11823,14112,179,62
2420,11823,14761,161,60
2421,11823,14986,92,19
2422,11865,11292,732,91
2423,11867,11298,730,150
2424,11884,10397,471,77
2425,11884,10466,98,22
2426,11884,10713,859,88
2427,11884,11057,91,28
2428,11884,11259,9,4
2429,11884,11292,1905,276
2430,11884,11298,687,186
2431,11884,12889,758,142
2432,11884,12892,770,71
2433,11884,13487,807,138
2434,11884,13796,651,81
2435,11884,13930,143,13
2436,11884,14057,349,60
2437,11884,14107,1217,170
2438,11884,14679,350,27
2439,11884,14747,5187,683
2440,11884,14771,538,86
2441,11884,14831,353,60
2442,11884,14869,1649,226
2443,11884,14893,601,91
2444,11884,14908,34,13
2445,11898,10466,61,10
2446,11898,12889,106,16
2447,11898,13487,1091,154
2448,11898,14761,25,8
2449,11905,11298,729,152
2451,11921,11292,1742,258
2452,11921,11298,937,180
2453,11921,12889,105,31
2454,11921,12892,22,8
2455,11921,14107,1110,131
2456,11921,14869,49,3
2457,11953,10397,1692,237
2458,11953,11057,575,102
2459,11953,11298,423,126
2460,11953,13303,334,53
2461,11973,10397,1240,147
2462,11973,11057,1020,192
2463,11973,11298,1064,191
2464,11973,12266,21,5
2465,11973,14761,26,20
2466,11977,10397,366,51
2467,11977,11292,66,18
2468,11977,11433,995,170
2469,11977,13204,46,11
2470,11977,13487,1018,177
2471,11977,13930,1709,335
2472,11980,10466,115,38
2473,11980,11298,729,152
2474,11980,12889,110,31
2475,11982,11298,1796,405
2476,11986,10397,1406,185
2477,11986,10423,95,21
2478,11986,10466,194,23
2479,11986,10693,215,34
2480,11986,10721,87,8
2481,11986,10821,361,82
2482,11986,11057,1067,234
2483,11986,11278,694,145
2484,11986,11292,1321,246
2485,11986,11298,1125,339
2486,11986,11433,1547,260
2487,11986,11618,901,130
2488,11986,11697,65,12
2489,11986,12266,366,70
2490,11986,12889,263,53
2491,11986,12892,22,10
2492,11986,12953,1175,175
2493,11986,13204,405,139
2494,11986,13232,977,142
2495,11986,13303,188,28
2496,11986,13487,1378,225
2497,11986,13930,2693,465
2498,11986,14027,14,4
2499,11986,14057,24,2
2500,11986,14082,300,61
2501,11986,14100,33,2
2502,11986,14107,150,33
2503,11986,14112,348,64
2504,11986,14635,135,39
2505,11986,14685,35,3
2506,11986,14761,360,65
2507,11986,14986,144,35
2508,11986,15304,85,28
2509,11986,15624,64,6
2510,11995,10397,2516,294
2511,11995,11057,2512,471
2512,11995,11278,752,113
2513,11995,11292,366,31
2514,11995,11298,930,252
2515,11995,11433,477,56
2516,11995,11618,525,76
2517,11995,12953,1978,306
2518,11995,13303,376,29
2519,11995,13930,1301,183
2520,11995,14100,76,11
2521,11995,14112,96,30
2522,11995,14761,46,16
2523,11996,10397,3122,345
2524,11996,10693,211,34
2525,11996,10821,584,128
2526,11996,11057,3212,622
2527,11996,11278,1002,193
2528,11996,11292,384,52
2529,11996,11298,1198,321
2530,11996,11433,668,112
2531,11996,11618,964,141
2532,11996,11697,93,39
2533,11996,12191,90,19
2534,11996,12266,396,63
2535,11996,12953,1644,237
2536,11996,13303,500,69
2537,11996,13930,1442,181
2538,11996,14100,575,91
2539,11996,14112,120,36
2540,11996,14761,116,49
2541,11997,12523,90,17
2542,12003,10466,65,14
2543,12003,11292,731,94
2544,12003,12889,109,25
2545,12003,13487,366,27
2546,12003,14747,129,20
2547,12003,14869,1023,78
2548,12007,10397,732,68
2549,12012,11292,718,97
2550,12012,11298,131,39
2551,12016,12173,366,53
2552,12016,14955,366,13
2553,12094,10397,109,27
2554,12094,10693,15,5
2555,12094,10721,32,13
2556,12094,11259,102,19
2557,12094,11292,1533,316
2558,12094,11298,185,55
2559,12094,11618,74,13
2560,12094,11697,28,11
2561,12094,12264,15,7
2562,12094,12266,129,30
2563,12094,12892,71,12
2564,12094,13487,25,6
2565,12094,13930,134,32
2566,12094,14679,46,17
2568,12094,14771,15,3
2569,12119,13577,77,30
2570,12119,14112,100,37
2571,12119,14761,119,50
2572,12124,10397,189,28
2573,12124,10721,26,9
2574,12124,11057,966,240
2575,12124,11278,239,45
2576,12124,11618,210,42
2577,12124,12953,189,58
2578,12124,13930,38,10
2579,12124,14100,17,5
2580,12129,13487,629,90
2581,12156,11292,731,128
2582,12156,14747,92,14
2583,12156,14869,734,40
2584,12173,10299,366,97
2585,12173,10397,366,86
2586,12173,10423,166,24
2587,12173,10721,257,69
2588,12173,11292,585,140
2589,12173,11298,650,61
2590,12173,11433,340,71
2591,12173,11618,136,41
2592,12173,12016,366,109
2593,12173,12264,127,33
2594,12173,12266,439,70
2595,12173,12402,6433,847
2596,12173,12478,701,151
2597,12173,12758,8046,963
2598,12173,12889,1564,246
2599,12173,12892,5609,944
2600,12173,12954,732,97
2601,12173,12982,8640,999
2602,12173,13487,365,52
2603,12173,13796,1089,167
2604,12173,13830,11634,1224
2605,12173,13891,367,107
2606,12173,13930,379,30
2607,12173,14004,148,52
2608,12173,14057,734,162
2609,12173,14107,1318,153
2610,12173,14222,125,27
2611,12173,14679,1666,296
2612,12173,14747,2912,611
2613,12173,14771,2528,528
2614,12173,14831,1394,291
2615,12173,14869,633,61
2616,12173,14893,733,151
2617,12177,11292,222,50
2618,12177,12266,222,56
2619,12191,10140,960,237
2620,12191,10279,49,11
2621,12191,10397,3233,662
2622,12191,10423,1568,382
2623,12191,10431,69,20
2624,12191,10466,48,11
2625,12191,10599,468,128
2626,12191,10693,1764,413
2627,12191,10800,332,87
2628,12191,10821,1421,312
2629,12191,10994,231,78
2630,12191,11057,57,17
2631,12191,11066,359,112
2632,12191,11109,96,18
2633,12191,11140,1155,336
2634,12191,11259,4129,959
2635,12191,11278,1015,225
2636,12191,11292,2754,654
2637,12191,11298,2313,569
2638,12191,11423,64,29
2640,12191,11481,440,113
2641,12191,11540,1029,263
2642,12191,11697,987,289
2643,12191,11996,90,27
2644,12191,12206,1356,348
2645,12191,12339,480,145
2646,12191,12448,833,252
2647,12191,12451,351,105
2648,12191,12889,2008,501
2649,12191,12892,1191,315
2650,12191,12896,100,19
2651,12191,12953,1220,332
2652,12191,12954,626,122
2653,12191,12992,33,13
2654,12191,13158,1312,280
2655,12191,13198,1005,225
2656,12191,13204,2045,532
2657,12191,13232,1758,445
2658,12191,13244,730,207
2659,12191,13303,683,226
2660,12191,13495,2272,505
2661,12191,13796,487,129
2662,12191,13851,1334,282
2663,12191,13871,373,76
2664,12191,13891,363,100
2665,12191,14100,12,1
2666,12191,14107,2114,475
2667,12191,14122,335,93
2668,12191,14193,391,117
2669,12191,14314,110,24
2670,12191,14492,329,118
2671,12191,14635,40,16
2672,12191,14679,809,193
2673,12191,14683,1629,420
2674,12191,14685,249,77
2675,12191,14730,341,98
2676,12191,14831,365,90
2677,12191,14843,105,51
2678,12191,14869,391,81
2679,12191,14893,357,107
2680,12191,14986,269,111
2681,12191,15016,1548,327
2682,12191,15304,1044,260
2683,12191,15370,681,156
2684,12191,15376,366,117
2685,12191,15412,55,18
2686,12191,15624,323,96
2687,12197,10154,232,37
2688,12197,10397,1869,377
2689,12197,10994,179,18
2690,12197,11057,1482,333
2691,12197,11278,1314,331
2692,12197,11433,923,228
2693,12197,11697,983,207
2694,12197,13204,1309,230
2695,12197,13303,182,15
2696,12197,13930,1026,184
2697,12197,14027,1946,420
2698,12197,14635,457,73
2699,12197,14843,64,13
2700,12197,15304,366,45
2701,12206,10423,721,134
2702,12206,11259,276,48
2704,12206,11298,1641,285
2705,12206,12191,1355,238
2706,12206,12266,85,7
2707,12206,13487,208,23
2708,12206,13930,15,4
2709,12217,10397,2406,330
2710,12217,11057,1142,252
2711,12217,11278,1415,383
2712,12217,11292,716,89
2713,12217,11298,2153,599
2714,12217,11433,278,50
2715,12217,13303,37,5
2717,12217,13930,731,201
2718,12223,13577,57,18
2719,12223,14082,22,14
2720,12223,14112,167,73
2721,12223,14761,137,70
2722,12223,15624,43,17
2723,12250,11278,74,15
2724,12250,12478,104,42
2725,12250,12953,91,15
2726,12255,11292,517,52
2727,12255,14877,153,40
2728,12264,10299,103,20
2729,12264,10397,3284,559
2730,12264,10423,972,141
2731,12264,10529,637,97
2732,12264,10693,1012,137
2733,12264,10721,1462,274
2734,12264,10785,615,71
2735,12264,10792,176,26
2736,12264,10994,726,52
2737,12264,11042,578,77
2738,12264,11057,2126,361
2739,12264,11066,785,112
2740,12264,11193,415,41
2741,12264,11292,3249,655
2742,12264,11298,1716,343
2743,12264,11433,1320,240
2744,12264,11618,1360,328
2745,12264,11624,90,9
2746,12264,11697,800,129
2747,12264,12094,15,2
2748,12264,12173,127,26
2749,12264,12217,15,1
2750,12264,12266,1689,293
2751,12264,12339,1285,145
2752,12264,12451,837,128
2753,12264,12478,715,184
2754,12264,12559,366,78
2755,12264,12889,945,125
2756,12264,12892,2613,489
2757,12264,12953,1479,238
2758,12264,13204,1669,352
2759,12264,13232,13,5
2760,12264,13282,19,7
2761,12264,13303,576,85
2764,12264,13487,933,167
2765,12264,13495,669,113
2766,12264,13930,1686,255
2767,12264,13931,632,91
2768,12264,14027,42,4
2769,12264,14057,288,59
2770,12264,14082,66,27
2771,12264,14107,1086,194
2772,12264,14122,654,74
2773,12264,14262,13,3
2774,12264,14307,76,10
2775,12264,14321,620,74
2776,12264,14492,859,119
2777,12264,14576,156,42
2778,12264,14635,549,73
2779,12264,14679,1590,270
2780,12264,14683,660,113
2781,12264,14685,86,16
2782,12264,14696,29,3
2783,12264,14730,564,52
2784,12264,14747,2242,433
2785,12264,14771,2754,620
2786,12264,14843,420,49
2787,12264,14869,379,43
2788,12264,14893,304,47
2789,12264,14986,237,45
2790,12264,15024,320,36
2791,12264,15096,61,6
2792,12264,15304,1112,184
2793,12265,14082,188,65
2794,12265,14112,118,38
2795,12265,14761,77,27
2796,12266,10140,508,139
2797,12266,10279,134,22
2798,12266,10299,126,20
2799,12266,10372,661,222
2800,12266,10397,4567,1180
2801,12266,10423,2195,550
2802,12266,10599,288,91
2803,12266,10693,1995,486
2804,12266,10721,1984,585
2805,12266,10747,319,85
2806,12266,10781,166,40
2807,12266,10821,1179,292
2808,12266,10849,48,13
2809,12266,10994,360,120
2810,12266,11042,1246,303
2811,12266,11057,2625,711
2812,12266,11066,619,169
2813,12266,11109,436,102
2814,12266,11140,208,41
2815,12266,11193,581,179
2816,12266,11259,614,131
2817,12266,11278,2143,480
2818,12266,11292,5057,1203
2819,12266,11298,5264,1478
2820,12266,11423,357,109
2821,12266,11433,2448,522
2822,12266,11481,12,2
2823,12266,11503,159,34
2824,12266,11540,303,65
2825,12266,11618,3763,1136
2826,12266,11624,94,24
2827,12266,11648,26,6
2828,12266,11697,2613,734
2829,12266,11973,21,6
2830,12266,11986,365,90
2831,12266,11996,396,135
2832,12266,12094,129,29
2833,12266,12173,439,162
2834,12266,12177,223,55
2835,12266,12206,84,15
2836,12266,12264,1690,440
2837,12266,12278,615,161
2838,12266,12339,875,231
2839,12266,12441,74,17
2840,12266,12451,876,241
2841,12266,12478,376,138
2842,12266,12889,4207,1103
2843,12266,12892,5439,1247
2844,12266,12896,92,25
2845,12266,12951,220,48
2846,12266,12953,4117,1080
2847,12266,12992,411,100
2848,12266,13158,661,103
2849,12266,13198,527,158
2850,12266,13204,3756,1061
2851,12266,13232,607,166
2852,12266,13241,454,101
2853,12266,13244,468,161
2854,12266,13256,826,192
2855,12266,13303,3349,898
2856,12266,13342,281,86
2857,12266,13422,39,14
2858,12266,13485,9,4
2859,12266,13487,1829,443
2860,12266,13495,2916,710
2861,12266,13502,192,38
2862,12266,13851,773,206
2863,12266,13871,552,173
2864,12266,13891,342,130
2865,12266,13930,5322,1276
2866,12266,13931,366,102
2867,12266,14027,304,81
2868,12266,14057,892,226
2869,12266,14100,2163,511
2870,12266,14107,2579,596
2871,12266,14109,627,124
2872,12266,14122,623,157
2873,12266,14193,445,161
2874,12266,14262,181,31
2875,12266,14492,865,259
2876,12266,14524,217,72
2877,12266,14570,50,12
2878,12266,14635,810,236
2879,12266,14679,1828,397
2880,12266,14683,2123,564
2881,12266,14685,23,4
2882,12266,14730,6,6
2883,12266,14747,2145,542
2884,12266,14771,3153,987
2885,12266,14783,267,56
2886,12266,14814,19,2
2887,12266,14831,355,110
2888,12266,14843,953,219
2889,12266,14869,1989,440
2890,12266,14893,561,183
2891,12266,14908,1280,301
2892,12266,14986,6,4
2893,12266,15016,744,220
2894,12266,15024,145,24
2895,12266,15304,1855,497
2896,12266,15370,283,74
2897,12266,15376,570,152
2898,12266,15380,8,2
2899,12266,15569,635,128
2900,12266,15919,215,50
2901,12278,10397,1039,140
2902,12278,10466,109,18
2903,12278,11278,326,65
2905,12278,11292,1799,260
2906,12278,11298,2678,643
2907,12278,12266,569,107
2908,12278,12889,468,76
2909,12278,12892,22,3
2910,12278,13303,30,5
2911,12278,13487,360,52
2912,12278,13930,1583,256
2913,12278,14107,480,50
2914,12278,14112,22,4
2915,12278,14761,35,12
2916,12278,15016,685,86
2917,12278,15624,70,11
2918,12280,10466,216,35
2919,12280,11292,1133,186
2920,12280,11298,546,95
2921,12280,12889,109,37
2922,12280,13796,22,2
2923,12280,14057,41,13
2924,12280,14107,213,23
2925,12280,14869,1046,89
2926,12280,14908,104,21
2927,12323,10397,1291,185
2928,12323,10721,184,55
2929,12323,11057,2827,593
2930,12323,11278,774,159
2931,12323,11298,599,105
2932,12323,11618,127,17
2933,12323,12953,1667,266
2934,12323,13303,148,11
2935,12323,13487,53,18
2936,12323,13930,151,33
2937,12323,14100,248,44
2938,12335,11433,373,70
2939,12335,13487,356,56
2940,12339,10397,3254,512
2941,12339,10423,693,124
2942,12339,10721,1982,282
2943,12339,10821,1196,214
2944,12339,10994,24,2
2945,12339,11057,1864,358
2946,12339,11259,696,159
2947,12339,11278,1994,226
2948,12339,11292,2667,510
2949,12339,11298,1881,390
2950,12339,11433,1490,241
2951,12339,11481,53,10
2952,12339,11618,2276,355
2953,12339,11624,85,24
2954,12339,11697,1149,304
2955,12339,12191,473,66
2956,12339,12264,1287,106
2957,12339,12266,876,153
2958,12339,12451,81,16
2959,12339,12478,2121,309
2960,12339,12889,1493,314
2961,12339,12892,639,151
2962,12339,12953,2707,328
2963,12339,13198,380,60
2964,12339,13204,2418,545
2965,12339,13303,807,197
2966,12339,13487,1353,197
2967,12339,13495,35,12
2968,12339,13577,38,6
2969,12339,13930,4006,549
2970,12339,14027,14,1
2971,12339,14082,213,48
2972,12339,14100,1676,234
2973,12339,14107,1500,306
2974,12339,14112,228,62
2975,12339,14492,73,27
2976,12339,14635,919,237
2977,12339,14679,81,28
2978,12339,14685,35,7
2979,12339,14747,539,138
2980,12339,14761,209,43
2981,12339,14771,425,73
2982,12339,14869,296,21
2983,12339,14986,323,88
2984,12339,15304,1123,267
2985,12339,15624,81,27
2986,12343,13487,653,113
2987,12391,10397,44,15
2988,12391,10821,1262,238
2989,12391,11697,304,63
2990,12391,13204,1358,371
2991,12391,13303,32,4
2992,12391,13577,188,59
2993,12391,14027,988,266
2994,12391,14635,151,48
2995,12391,15304,450,115
2996,12397,11618,83,13
2997,12397,12478,727,101
2998,12402,12173,6432,731
2999,12402,13830,325,22
3000,12441,10397,219,55
3001,12441,11057,122,40
3002,12441,11292,1544,236
3003,12441,11298,622,195
3004,12441,11618,226,89
3005,12441,12266,74,20
3006,12441,12892,466,100
3007,12441,13487,25,11
3008,12441,13930,717,179
3009,12441,14679,26,5
3010,12441,14747,163,34
3011,12441,14771,362,109
3012,12441,14869,1059,175
3013,12448,10397,2825,360
3014,12448,10821,309,65
3015,12448,11057,610,139
3016,12448,11278,301,43
3017,12448,11298,1950,482
3018,12448,12191,839,188
3019,12448,13204,33,8
3020,12451,10397,4528,693
3021,12451,10423,7,5
3022,12451,10676,46,15
3023,12451,10693,966,162
3024,12451,10721,1216,320
3025,12451,10821,1416,290
3026,12451,11042,46,10
3027,12451,11057,2319,528
3028,12451,11193,128,40
3029,12451,11259,148,33
3030,12451,11278,1563,332
3031,12451,11292,927,190
3032,12451,11298,2011,501
3033,12451,11433,534,127
3034,12451,11618,1304,245
3035,12451,11697,558,152
3036,12451,11721,74,25
3037,12451,12191,344,64
3038,12451,12264,855,132
3039,12451,12266,860,127
3040,12451,12339,81,26
3041,12451,12478,1868,449
3042,12451,12953,1185,164
3043,12451,13230,58,10
3044,12451,13232,432,98
3045,12451,13303,1899,435
3046,12451,13487,393,88
3047,12451,13930,1627,202
3048,12451,13931,42,7
3049,12451,14100,1620,321
3050,12451,14107,361,63
3051,12451,14122,106,28
3052,12451,14843,256,83
3053,12451,15016,377,99
3054,12451,15412,60,12
3055,12478,10140,259,107
3056,12478,10154,358,93
3057,12478,10299,68,5
3058,12478,10397,3538,868
3059,12478,10423,2399,476
3060,12478,10581,358,81
3061,12478,10693,2220,411
3062,12478,10721,5593,1445
3063,12478,10732,628,218
3064,12478,10785,732,111
3065,12478,10792,2858,781
3066,12478,10800,300,141
3067,12478,10821,595,125
3068,12478,10849,71,18
3069,12478,10994,1732,363
3070,12478,11042,1793,282
3071,12478,11057,3599,640
3072,12478,11066,1793,254
3073,12478,11193,2087,296
3074,12478,11278,2294,362
3075,12478,11292,1524,372
3076,12478,11298,1875,409
3077,12478,11433,1682,325
3078,12478,11503,105,14
3079,12478,11697,3908,1209
3080,12478,12173,703,132
3081,12478,12250,104,37
3082,12478,12264,715,145
3083,12478,12266,376,109
3084,12478,12339,2121,384
3085,12478,12397,727,124
3086,12478,12451,1869,419
3087,12478,12889,3348,629
3088,12478,12892,9915,1524
3090,12478,13198,725,144
3091,12478,13204,4579,1330
3092,12478,13303,5473,1236
3093,12478,13342,840,195
3094,12478,13487,1099,191
3095,12478,13495,1232,237
3096,12478,13541,343,103
3097,12478,13891,300,79
3098,12478,13930,2765,610
3099,12478,13931,1457,231
3100,12478,13933,360,42
3101,12478,14027,2112,598
3102,12478,14057,952,234
3103,12478,14107,2661,535
3104,12478,14122,1805,275
3105,12478,14254,266,142
3106,12478,14262,239,47
3107,12478,14321,1044,252
3108,12478,14492,3946,833
3109,12478,14524,723,123
3110,12478,14570,122,51
3111,12478,14576,1735,517
3112,12478,14635,1355,330
3113,12478,14679,2396,361
3114,12478,14683,659,120
3115,12478,14685,1500,284
3116,12478,14747,2935,572
3117,12478,14771,6457,1417
3118,12478,14831,34,17
3119,12478,14843,3725,1087
3120,12478,14869,1948,415
3121,12478,14893,300,118
3122,12478,14908,362,19
3123,12478,14986,368,95
3124,12478,15024,543,75
3125,12478,15096,1533,316
3126,12478,15304,2201,597
3127,12511,11288,153,33
3128,12511,11292,261,49
3129,12511,13930,213,30
3130,12519,11292,284,57
3131,12519,11447,331,55
3132,12523,10299,1218,180
3133,12523,11997,90,16
3134,12523,12819,363,44
3135,12523,14256,363,67
3136,12523,14747,1612,264
3137,12523,14828,729,102
3138,12523,15991,363,71
3139,12544,11697,191,77
3140,12544,14082,118,33
3141,12544,14112,215,61
3142,12544,14761,179,65
3143,12559,12264,366,79
3144,12559,13930,365,71
3145,12758,10299,92,31
3146,12758,11292,366,28
3147,12758,12173,8048,912
3148,12758,12889,366,16
3149,12758,12892,1626,278
3150,12758,12982,366,12
3151,12758,13796,366,15
3152,12758,13830,1525,105
3153,12758,13930,17,5
3154,12758,14057,314,79
3155,12758,14107,385,18
3156,12758,14679,337,41
3157,12758,14747,1369,266
3158,12758,14771,747,103
3159,12758,14831,308,79
3160,12758,14893,95,10
3161,12819,12523,363,54
3162,12819,14747,1423,215
3163,12819,14828,366,94
3164,12819,15841,363,74
3165,12884,11278,294,86
3166,12884,11433,1004,212
3167,12888,11292,627,106
3168,12889,10140,2102,537
3169,12889,10257,77,21
3170,12889,10279,366,70
3171,12889,10299,117,58
3172,12889,10397,4990,1100
3173,12889,10408,151,33
3174,12889,10423,3318,854
3175,12889,10431,105,14
3176,12889,10466,10,1
3177,12889,10599,367,115
3178,12889,10620,126,31
3179,12889,10627,120,17
3180,12889,10666,856,174
3181,12889,10676,52,11
3182,12889,10693,2034,519
3183,12889,10713,1689,417
3184,12889,10721,1606,376
3186,12889,10792,334,95
3187,12889,10800,4404,1098
3188,12889,10821,2053,532
3189,12889,10849,716,211
3191,12889,10980,53,2
3192,12889,10994,137,25
3193,12889,11003,115,16
3194,12889,11042,910,211
3195,12889,11057,2576,554
3196,12889,11066,1097,268
3197,12889,11109,909,268
3198,12889,11193,697,160
3199,12889,11259,2943,797
3200,12889,11278,366,60
3201,12889,11292,8192,1941
3202,12889,11298,6161,1500
3203,12889,11423,582,155
3204,12889,11433,3205,569
3205,12889,11540,1433,345
3206,12889,11603,490,110
3207,12889,11618,3165,747
3208,12889,11637,123,5
3209,12889,11638,1770,456
3210,12889,11648,105,23
3211,12889,11697,887,242
3212,12889,11721,105,32
3213,12889,11775,178,22
3214,12889,11823,95,16
3215,12889,11884,760,198
3216,12889,11898,106,16
3217,12889,11921,105,25
3218,12889,11980,110,14
3219,12889,11986,263,53
3220,12889,12003,109,17
3221,12889,12173,1563,342
3222,12889,12191,2045,567
